"route_uniq","pct_crop","pct_past","have_cent"
"C840S92R043",0,0.062,TRUE
"C840S92R044",0.001,0.054,TRUE
"C840S92R045",0.699,0.099,TRUE
"C840S92R046",0.496,0.158,TRUE
"C840S92R047",0.275,0.138,TRUE
"C840S92R048",0.271,0.853,TRUE
"C840S92R049",0.089,0.03,TRUE
"C840S92R050",0.143,0.414,TRUE
"C840S92R051",2.025,2.761,TRUE
"C840S92R052",0.119,1.722,TRUE
"C840S92R053",0,0.892,TRUE
"C840S92R055",0,4.543,TRUE
"C840S92R056",3.474,15.847,TRUE
"C840S92R057",0,0.8,TRUE
"C840S92R058",0.41,2.326,TRUE
"C840S92R059",0,0.288,TRUE
"C840S92R060",0.029,0.17,TRUE
"C840S92R061",2.331,1.366,TRUE
"C840S92R062",0,0.004,TRUE
"C840S92R063",0.104,1.161,TRUE
"C840S92R064",0.989,0.298,TRUE
"C840S92R065",0.11,0.033,TRUE
"C840S92R066",0,0.004,TRUE
"C840S92R067",0.689,0.074,TRUE
"C840S92R068",0.016,0.213,TRUE
"C840S92R069",0.066,0.381,TRUE
"C840S92R070",0.007,0.038,TRUE
"C840S92R071",0,1.651,TRUE
"C840S92R072",0.028,0.608,TRUE
"C840S92R073",0,17.932,TRUE
"C840S92R074",0.006,9.314,TRUE
"C840S92R075",0,2.324,TRUE
"C840S92R076",0.018,3.861,TRUE
"C840S92R077",0,1.04,TRUE
"C840S92R078",0,0.065,TRUE
"C840S92R079",0,0.005,TRUE
"C840S92R080",0,0.014,TRUE
"C840S92R081",0,0.002,TRUE
"C840S92R082",0,0.009,TRUE
"C840S92R083",0.254,1.433,TRUE
"C840S92R084",0,0.056,TRUE
"C840S92R085",0,0.01,TRUE
"C840S92R086",0,0.464,TRUE
"C840S92R087",0.084,0.161,TRUE
"C840S92R088",1.544,0.251,TRUE
"C840S92R089",6.672,0.601,TRUE
"C840S92R090",5.357,1.374,TRUE
"C840S92R091",34.504,0.634,TRUE
"C840S92R092",0,0.36,TRUE
"C840S92R093",0,3.683,TRUE
"C840S92R095",0,0.182,TRUE
"C840S92R096",0,0.01,TRUE
"C840S92R097",0,0.034,TRUE
"C840S92R098",0,0.003,TRUE
"C840S92R099",0.165,0.891,FALSE
"C840S92R101",0,0.02,TRUE
"C840S92R102",0,0.061,TRUE
"C840S92R103",0.001,4.004,TRUE
"C840S92R104",0,6.886,TRUE
"C840S92R105",0,1.315,TRUE
"C840S92R106",0,0.781,TRUE
"C840S92R107",0.173,0.148,TRUE
"C840S92R108",0,0.269,TRUE
"C840S92R109",0,9.767,TRUE
"C840S92R110",4.057,0,TRUE
"C840S92R111",14.863,0.439,TRUE
"C840S92R112",40.892,0.501,TRUE
"C840S92R120",2.186,2.339,TRUE
"C840S92R123",0,0.017,TRUE
"C840S92R124",0,0,FALSE
"C840S92R147",0.673,0.156,TRUE
"C840S92R148",0.28,0.88,TRUE
"C840S92R150",0.107,0.687,TRUE
"C840S92R167",0,0.056,TRUE
"C840S92R173",0,15.711,TRUE
"C840S92R180",0,0.014,FALSE
"C840S92R192",0,0.635,TRUE
"C840S92R195",0,0.046,TRUE
"C840S92R198",0,0.041,FALSE
"C840S92R204",4.25,4.587,TRUE
"C840S92R206",1.068,0.141,TRUE
"C840S92R208",0.001,0.562,TRUE
"C840S92R212",0.003,0,TRUE
"C840S92R214",0,0.025,TRUE
"C840S92R224",0,0,FALSE
"C840S92R250",0.125,0.424,TRUE
"C840S92R324",0,0,FALSE
"C840S92R424",0,0,FALSE
"C840S92R524",0,0,FALSE
"C840S92R900",0,0.045,TRUE
"C840S92R901",0,0.045,TRUE
"C840S92R902",0,0.046,TRUE
