"route_uniq","fips","lat","lon"
"C840S80R013","45029",32.8571976,-80.6511435
"C840S80R014","45071",34.1960217,-81.4124759
"C840S80R015","45039",34.4494097,-81.2818969
"C840S80R016","45007",34.7060587,-82.6769029
"C840S80R017","45083",34.7696567,-82.1291429
"C840S80R018","45073",34.6616003,-83.2805093
"C840S80R019","45083",35.0827867,-81.9796069
"C840S80R020","45083",35.1785347,-82.2119889
"C840S80R021","45065",33.8064239,-82.2729506
"C840S80R022","45051",33.8538817,-78.8192379
"C840S80R023","45003",33.54348,-81.67438
"C840S80R024","45081",33.843058,-81.715567
"C840S80R025","45083",35.055104,-82.15584
"C840S80R026","45071",34.388972,-81.735572
"C840S80R027","45051",34.194067,-79.073733
"C840S80R028","45089",33.697569,-79.635523
"C840S80R029","45023",34.765903,-81.216292
"C840S80R030","45039",34.319833,-80.9424
"C840S80R031","45073",34.926442,-83.014022
"C840S80R050","45021",35.0799639,-81.5465039
"C840S80R051","45047",34.0395565,-82.0911916
"C840S80R052","45071",34.2121984,-81.8252707
"C840S80R053","45055",34.5830237,-80.4444509
"C840S80R054","45069",34.7417067,-79.8130029
"C840S80R055","45009",33.1451427,-81.0479519
"C840S80R056","45085",33.7674907,-80.5391859
"C840S80R057","45043",33.6193783,-79.327825
"C840S80R058","45049",32.7502126,-81.0471784
"C840S80R059","45013",32.5362314,-80.6830998
"C840S80R101","45035",32.9525947,-80.2609479
"C840S80R112","45057",34.6203357,-80.7700429
"C840S80R114","45071",34.0867789,-81.4778659
"C840S80R116","45007",34.6896995,-82.6539427
"C840S80R117","45059",34.7522612,-82.1092506
"C840S80R119","45083",35.0971457,-81.9817129
"C840S80R120","45045",35.1961517,-82.2929779
"C840S80R122","45051",33.8544267,-78.8155657
"C840S80R220","45073",34.7497507,-83.2890849
"C840S80R900","45025",34.5478477,-80.1728969
"C840S80R901","45019",32.6041275,-80.1555591
"C840S81R001","46083",43.3306215,-96.8856776
"C840S81R002","46067",43.284162,-97.8751124
"C840S81R003","46097",43.9499467,-97.4702229
"C840S81R004","46003",43.8312097,-98.6458819
"C840S81R005","46023",43.1834022,-98.7072332
"C840S81R006","46015",43.9043437,-99.3437499
"C840S81R007","46123",43.3137817,-99.8703379
"C840S81R008","46121",43.2008645,-100.8980976
"C840S81R009","46113",43.6550387,-102.5111319
"C840S81R010","46011",44.2320836,-96.9486732
"C840S81R011","46025",44.9067977,-97.9423379
"C840S81R012","46097",44.0157709,-97.6708995
"C840S81R013","46005",44.5010807,-98.3160719
"C840S81R014","46073",44.0386067,-98.4322579
"C840S81R015","46017",44.121783,-99.2503172
"C840S81R016","46017",44.1738082,-99.5004818
"C840S81R017","46109",45.4278547,-96.7190699
"C840S81R018","46091",45.8489747,-97.3322679
"C840S81R019","46091",45.7331549,-97.7103493
"C840S81R020","46089",45.9390434,-98.8284656
"C840S81R021","46115",45.1555417,-98.2072749
"C840S81R022","46107",45.0136163,-99.8583744
"C840S81R023","46089",45.8541675,-99.2629045
"C840S81R024","46041",45.1286458,-100.5576004
"C840S81R025","46041",45.3558482,-100.6150464
"C840S81R026","46103",44.0210147,-102.5874329
"C840S81R027","46081",44.2081337,-103.6533359
"C840S81R028","46093",44.5118757,-103.1333309
"C840S81R029","46033",43.8204584,-103.640174
"C840S81R030","46055",44.2125557,-101.3067249
"C840S81R031","46063",45.2341239,-103.7823662
"C840S81R032","46071",43.7410071,-101.9591186
"C840S81R033","46117",44.3862037,-100.4910279
"C840S81R034","46107",44.9702507,-100.1241026
"C840S81R035","46105",45.1458023,-102.5581808
"C840S81R036","46063",45.545678,-103.0327882
"C840S81R037","46063",45.8344327,-102.9426799
"C840S81R038","46041",45.1866557,-101.0672759
"C840S81R039","46031",45.4728047,-101.4293209
"C840S81R040","46093",44.6620423,-102.2818053
"C840S81R041","46117",44.3721307,-101.1351779
"C840S81R042","46047",43.1154997,-103.6802059
"C840S81R043","46103",43.8936958,-102.4574947
"C840S81R044","46007",43.0190774,-101.4921774
"C840S81R045","46095",43.5789808,-100.9295573
"C840S81R046","46033",43.5869787,-103.7284629
"C840S81R047","46103",43.9250683,-103.5145345
"C840S81R048","46103",44.1027392,-103.8969916
"C840S81R049","46081",44.2591557,-103.8404699
"C840S81R050","46081",44.1823942,-103.8948268
"C840S81R114","46073",44.0387337,-98.4322564
"C840S81R121","46115",45.1555417,-98.2072839
"C840S81R127","46081",44.2080537,-103.6533279
"C840S81R702","46033",43.8109741,-103.5930217
"C840S81R703","46033",43.7824708,-104.03969
"C840S81R704","46103",44.1230277,-103.6980332
"C840S81R705","46033",43.7260521,-103.505933
"C840S81R706","46033",43.8122287,-103.7667248
"C840S81R900","46047",43.2974037,-103.1690979
"C840S81R901","46047",43.3619587,-103.9228739
"C840S81R907","46047",43.1877447,-103.1694109
"C840S81R908","46047",43.0213802,-103.6686132
"C840S81R909","46103",43.9188659,-102.9203336
"C840S81R910","46113",43.6651357,-102.8709109
"C840S81R911","46033",43.520047,-103.4728516
"C840S82R001","47095",36.4175101,-89.4379279
"C840S82R002","47131",36.3065622,-89.3646928
"C840S82R003","47047",35.0517759,-89.3754293
"C840S82R004","47075",35.5377957,-89.3824309
"C840S82R005","47075",35.6893173,-89.334166
"C840S82R006","47069",35.3612207,-89.0787139
"C840S82R007","47005",36.3584295,-88.0066271
"C840S82R008","47079",36.178722,-88.314377
"C840S82R009","47023",35.4115013,-88.5485594
"C840S82R010","47069",35.3431047,-88.8148959
"C840S82R011","47053",35.9420253,-88.9027887
"C840S82R012","47053",35.8134197,-88.8621969
"C840S82R013","47021",36.1745577,-86.9969029
"C840S82R014","47161",36.5004837,-87.6933829
"C840S82R015","47181",35.1607149,-87.6852374
"C840S82R016","47081",35.8791357,-87.3276749
"C840S82R017","47055",35.3492078,-87.1440788
"C840S82R018","47101",35.4941757,-87.6791989
"C840S82R019","47165",36.3259217,-86.3315439
"C840S82R020","47147",36.5086597,-86.6658089
"C840S82R021","47117",35.3350377,-86.6657259
"C840S82R022","47187",35.8589627,-86.8259959
"C840S82R023","47015",35.7357596,-86.1676666
"C840S82R024","47031",35.3582118,-86.2170779
"C840S82R025","47141",36.0984567,-85.7051469
"C840S82R026","47027",36.5041157,-85.6700349
"C840S82R027","47031",35.3801394,-85.9158515
"C840S82R028","47065",35.1334457,-85.2816399
"C840S82R029","47115",35.1735485,-85.6693511
"C840S82R030","47065",35.2998357,-85.1467589
"C840S82R031","47013",36.4907462,-84.2932022
"C840S82R032","47151",36.2936637,-84.3613059
"C840S82R033","47093",35.9135129,-84.1514213
"C840S82R034","47129",36.0487507,-84.3482669
"C840S82R035","47139",35.1735497,-84.3834619
"C840S82R036","47011",35.171428,-84.783248
"C840S82R037","47093",36.1388087,-83.7710499
"C840S82R038","47057",36.1754317,-83.5013209
"C840S82R039","47009",35.7304657,-83.8099149
"C840S82R040","47093",35.9074137,-83.9205469
"C840S82R041","47059",36.0465477,-82.9128272
"C840S82R042","47019",36.3180044,-82.077152
"C840S82R114","47161",36.5507429,-87.7500558
"C840S82R128","47065",35.1093452,-85.3637195
"C840S82R130","47065",35.3018852,-85.1666632
"C840S82R135","47139",35.1013137,-84.3982929
"C840S82R138","47057",36.1754317,-83.50132
"C840S82R139","47009",35.7304657,-83.8099149
"C840S82R202","47131",36.3065622,-89.364692
"C840S82R900","47139",35.0073537,-84.6889719
"C840S82R901","47123",35.3452907,-84.3965529
"C840S82R902","47123",35.3429377,-84.2305069
"C840S82R903","47155",35.6843537,-83.5358349
"C840S82R904","47009",35.6068456,-83.7864779
"C840S82R905","47181",35.12238,-87.762102
"C840S82R906","47081",35.71038,-87.26337
"C840S83R001","48061",26.1912547,-97.3519969
"C840S83R002","48047",26.8901748,-98.135998
"C840S83R003","48247",26.9019917,-98.6026759
"C840S83R004","48505",26.9073677,-99.2716219
"C840S83R005","48273",27.5323198,-97.9466526
"C840S83R006","48355",27.6881977,-97.4706489
"C840S83R007","48247",27.0738442,-98.8220264
"C840S83R008","48479",27.3221067,-98.9698489
"C840S83R009","48479",27.9766671,-99.2664374
"C840S83R010","48505",27.1762967,-99.1983419
"C840S83R011","48039",28.9083337,-95.6139832
"C840S83R012","48239",28.7791687,-96.6048649
"C840S83R013","48057",28.5227307,-96.5045939
"C840S83R014","48175",28.7836187,-97.2207629
"C840S83R015","48255",28.9215455,-97.9666688
"C840S83R016","48297",28.2807187,-98.3175579
"C840S83R017","48013",28.6737143,-98.38854
"C840S83R018","48479",28.1788677,-99.7785729
"C840S83R019","48507",28.9477668,-99.8539016
"C840S83R020","48245",29.6706502,-94.3415601
"C840S83R021","48071",29.7343527,-94.4007057
"C840S83R022","48039",29.1267731,-95.2442265
"C840S83R023","48473",29.7863554,-95.831598
"C840S83R024","48469",29.0185167,-96.9354075
"C840S83R025","48089",29.5342447,-96.5090789
"C840S83R026","48149",29.7858555,-97.0259942
"C840S83R027","48055",29.8219637,-97.7494969
"C840S83R028","48259",29.8739777,-98.6494589
"C840S83R029","48493",29.2751357,-97.9801349
"C840S83R030","48325",29.3597192,-99.1420313
"C840S83R031","48463",29.5611028,-99.5393332
"C840S83R032","48241",30.7962929,-94.0899029
"C840S83R033","48373",30.7110692,-94.9336495
"C840S83R034","48471",30.5338929,-95.5021369
"C840S83R035","48471",30.7866757,-95.8024839
"C840S83R036","48331",30.7620487,-96.7199849
"C840S83R037","48041",30.5287897,-96.1971439
"C840S83R038","48491",30.6641337,-97.6927799
"C840S83R039","48491",30.6618397,-97.6537479
"C840S83R040","48209",30.2692557,-98.1279509
"C840S83R041","48411",30.9594551,-98.7351553
"C840S83R042","48171",30.3551169,-99.1490406
"C840S83R043","48307",30.9858627,-99.4476549
"C840S83R044","48005",31.2015816,-94.8143346
"C840S83R045","48401",31.8819446,-94.5202804
"C840S83R046","48001",31.8055475,-95.8749629
"C840S83R047","48289",31.5525947,-95.8497329
"C840S83R048","48293",31.3143036,-96.6110675
"C840S83R049","48293",31.4304618,-96.5963949
"C840S83R050","48099",31.4977259,-97.5983327
"C840S83R051","48099",31.1829158,-97.9068817
"C840S83R052","48281",31.1320902,-98.0448208
"C840S83R053","48281",31.4345362,-98.1724883
"C840S83R054","48307",31.2869724,-99.5652708
"C840S83R055","48049",31.5020577,-99.1642919
"C840S83R056","48203",32.6077902,-94.701781
"C840S83R057","48203",32.4388568,-94.1555047
"C840S83R058","48213",32.1808084,-95.7430805
"C840S83R059","48213",32.2334897,-95.5170809
"C840S83R060","48257",32.5698812,-96.1349747
"C840S83R061","48113",32.7295462,-96.8055652
"C840S83R062","48425",32.2930094,-97.8146904
"C840S83R063","48367",32.6900934,-97.7298261
"C840S83R064","48143",32.1649434,-98.0495578
"C840S83R065","48363",32.9898499,-98.389974
"C840S83R066","48059",32.2195028,-99.2729117
"C840S83R067","48417",32.8297577,-99.1330879
"C840S83R068","48387",33.3601066,-94.7471681
"C840S83R069","48037",33.5678857,-94.5044339
"C840S83R070","48223",33.0520824,-95.8107075
"C840S83R071","48223",33.2195339,-95.4858724
"C840S83R072","48181",33.6818377,-96.7585531
"C840S83R073","48231",33.3662147,-96.0667719
"C840S83R074","48497",33.0581596,-97.460791
"C840S83R075","48097",33.5610847,-97.2713009
"C840S83R076","48503",33.3624717,-98.9245219
"C840S83R077","48077",33.6772857,-98.2913439
"C840S83R078","48487",33.9054886,-99.1899265
"C840S83R079","48207",33.3930667,-99.6677319
"C840S83R080","48127",28.4898387,-100.0861959
"C840S83R081","48465",29.9214837,-101.2407759
"C840S83R082","48043",29.1904253,-103.0065204
"C840S83R083","48043",29.4492397,-102.8239829
"C840S83R084","48377",29.9668217,-104.2291029
"C840S83R085","48235",31.1844187,-100.9172129
"C840S83R086","48461",31.2059844,-101.9691922
"C840S83R087","48443",30.1465918,-102.4086864
"C840S83R088","48043",30.2861238,-103.4483656
"C840S83R089","48243",30.8931957,-104.2386249
"C840S83R090","48109",31.840983,-104.199257
"C840S83R091","48229",31.7612467,-105.3687429
"C840S83R092","48305",33.1811653,-101.5601204
"C840S83R093","48115",32.6620464,-101.9652575
"C840S83R094","48501",33.3441307,-102.9569019
"C840S83R095","48129",34.9337877,-100.8301009
"C840S83R096","48075",34.4180504,-100.1916929
"C840S83R097","48279",34.2015977,-102.2361909
"C840S83R098","48489",26.5333227,-97.7044919
"C840S83R099","48141",31.5280023,-106.1128934
"C840S83R100","48205",35.7506355,-102.249269
"C840S83R101","48065",35.2063557,-101.5785679
"C840S83R102","48111",36.3795334,-103.0224928
"C840S83R103","48357",36.2853161,-101.0402636
"C840S83R104","48295",36.4631119,-100.4408384
"C840S83R105","48393",35.7036488,-100.9324384
"C840S83R106","48153",34.0502491,-101.3253641
"C840S83R107","48101",33.9321437,-100.0782169
"C840S83R108","48003",32.1286341,-102.8346237
"C840S83R109","48151",32.8875543,-100.6269467
"C840S83R110","48495",31.6654617,-103.0187229
"C840S83R111","48371",31.0629737,-102.3888389
"C840S83R112","48105",30.8738668,-101.6559194
"C840S83R113","48413",30.7062893,-100.8487982
"C840S83R114","48137",29.6237867,-100.4213549
"C840S83R115","48427",26.5738227,-98.8715669
"C840S83R118","48479",28.1788677,-99.778572
"C840S83R135","48471",30.7848996,-95.8000355
"C840S83R136","48331",30.7618885,-96.7200416
"C840S83R137","48041",30.5287857,-96.1971449
"C840S83R139","48491",30.6915827,-97.5857079
"C840S83R140","48209",30.2495701,-98.0582098
"C840S83R141","48453",30.341063,-97.557639
"C840S83R147","48001",31.8546877,-95.9711149
"C840S83R149","48293",31.4304618,-96.5963949
"C840S83R159","48213",32.2333023,-95.5174446
"C840S83R179","48207",33.3645608,-99.6563415
"C840S83R184","48377",30.0400667,-104.0259486
"C840S83R189","48243",30.93882,-104.15497
"C840S83R204","48505",26.780834,-99.1225297
"C840S83R209","48479",27.9766671,-99.266437
"C840S83R210","48495",31.6980699,-103.1789988
"C840S83R214","48175",28.781686,-97.2202749
"C840S83R237","48041",30.5287787,-96.1971289
"C840S83R238","48491",30.5177317,-97.8400639
"C840S83R249","48293",31.4304618,-96.5963949
"C840S83R273","48231",33.3677874,-96.0651288
"C840S83R301","48215",26.1561647,-97.9422829
"C840S83R302","48273",27.3477527,-97.695112
"C840S83R303","48131",27.2961057,-98.5051649
"C840S83R304","48479",27.7100642,-99.72838
"C840S83R305","48321",28.7496887,-95.7686619
"C840S83R306","48321",28.6112037,-96.2152819
"C840S83R307","48409",27.9864697,-97.2305209
"C840S83R308","48297",28.5116467,-98.1198269
"C840S83R309","48283",28.5902637,-99.2911529
"C840S83R310","48323",28.4334876,-100.30929
"C840S83R311","48245",29.9141577,-94.0432501
"C840S83R312","48039",29.1806007,-95.6187829
"C840S83R313","48015",29.7269807,-96.0804439
"C840S83R314","48123",29.2133329,-97.1483412
"C840S83R315","48013",29.0939087,-98.6416779
"C840S83R316","48385",29.7514591,-99.7634879
"C840S83R317","48463",29.5379301,-100.0117796
"C840S83R318","48465",29.8177107,-101.5662539
"C840S83R319","48043",29.1679858,-103.6103013
"C840S83R320","48377",29.5704974,-104.3750526
"C840S83R321","48457",30.5957539,-94.1845047
"C840S83R322","48471",30.6060845,-95.6260432
"C840S83R323","48477",30.2009897,-96.6532289
"C840S83R324","48453",30.0926544,-97.7817189
"C840S83R325","48299",30.5504297,-98.8827669
"C840S83R326","48267",30.3038597,-99.7103499
"C840S83R327","48137",30.0156927,-100.2140109
"C840S83R328","48465",30.142815,-101.322565
"C840S83R329","48371",30.5964387,-102.6068259
"C840S83R330","48043",30.6112157,-103.3672874
"C840S83R331","48243",30.8111277,-103.9442869
"C840S83R332","48229",31.0025107,-105.55087
"C840S83R333","48419",31.6172317,-93.9263149
"C840S83R334","48405",31.1248877,-94.0901569
"C840S83R335","48225",31.5634237,-95.3001789
"C840S83R336","48161",31.8611947,-96.2228399
"C840S83R337","48309",31.3255877,-97.2409279
"C840S83R338","48333",31.6159517,-98.6520699
"C840S83R339","48083",31.5931937,-99.4248809
"C840S83R340","48451",31.3901587,-100.2958909
"C840S83R341","48383",31.5830183,-101.7186781
"C840S83R342","48461",31.2220727,-102.2774499
"C840S83R343","48301",31.7050087,-103.5995099
"C840S83R344","48229",31.7554957,-104.9764329
"C840S83R345","48229",31.2076027,-105.3339159
"C840S83R346","48141",31.846782,-106.6131975
"C840S83R347","48351",30.7308697,-93.6459209
"C840S83R348","48401",32.3870612,-94.5702105
"C840S83R349","48073",32.0682917,-95.2839819
"C840S83R350","48467",32.7789408,-96.0240475
"C840S83R351","48251",32.3141319,-97.4981958
"C840S83R352","48363",32.6265908,-98.3699292
"C840S83R353","48253",32.5914336,-99.8104549
"C840S83R354","48081",32.0702794,-100.6472268
"C840S83R355","48115",32.5696495,-101.9072519
"C840S83R356","48329",32.0722749,-101.9269126
"C840S83R357","48067",33.0955235,-94.0448296
"C840S83R358","48277",33.6972087,-95.7027429
"C840S83R359","48231",33.1368767,-96.1615219
"C840S83R360","48497",33.2866481,-97.5540547
"C840S83R361","48503",33.3828607,-98.7516259
"C840S83R362","48487",33.8940928,-98.9734152
"C840S83R363","48263",33.3563297,-100.6989509
"C840S83R364","48153",33.9192767,-101.0640709
"C840S83R365","48501",33.2702077,-102.7840429
"C840S83R366","48077",34.0984847,-98.3157739
"C840S83R367","48197",34.5047657,-99.8933569
"C840S83R368","48191",34.6030047,-100.7371219
"C840S83R369","48437",34.3754727,-101.5755389
"C840S83R370","48369",34.6989797,-102.7778479
"C840S83R371","48179",35.3720817,-100.9735949
"C840S83R372","48233",35.7361327,-101.1865919
"C840S83R373","48205",35.9930757,-102.5674219
"C840S83R374","48357",36.4347007,-100.7308439
"C840S83R375","48195",36.2689387,-101.3528969
"C840S83R376","48341",36.0258637,-102.1049879
"C840S83R377","48043",29.6816647,-102.6991049
"C840S83R378","48261",26.9305414,-97.65234
"C840S83R379","48215",26.161672,-97.877868
"C840S83R390","48043",30.2378528,-103.3781816
"C840S83R391","48377",30.0746005,-104.4532389
"C840S83R392","48243",30.561739,-103.9171669
"C840S83R393","48021",30.070998,-97.228214
"C840S83R402","48273",27.3477527,-97.695112
"C840S83R407","48409",27.9864697,-97.23052
"C840S83R409","48283",28.536864,-99.297439
"C840S83R410","48505",27.0420753,-99.4368652
"C840S83R412","48039",29.1806007,-95.618782
"C840S83R418","48465",29.9439794,-101.7373875
"C840S83R432","48229",31.0025107,-105.55087
"C840S83R438","48333",31.6159727,-98.6520979
"C840S83R439","48083",31.5930797,-99.4248794
"C840S83R448","48401",32.3870612,-94.5702105
"C840S83R457","48067",33.0955235,-94.044829
"C840S83R507","48007",28.03785,-97.160194
"C840S83R510","48495",31.696603,-103.18383
"C840S83R900","48043",29.2682987,-103.3030169
"C840S83R901","48061",26.2449087,-97.3490589
"C840S83R902","48391",28.5204581,-97.0481342
"C840S83R903","48469",28.5408937,-96.9822745
"C840S83R904","48373",30.681046,-94.700216
"C840S83R905","48199",30.2728898,-94.550529
"C840S83R906","48361",30.1535382,-94.111591
"C840S83R907","48273",27.5253305,-97.261458
"C840S85R001","49003",41.4379387,-113.1087879
"C840S85R002","49003",41.2587657,-112.4954989
"C840S85R003","49005",41.6272677,-111.8036659
"C840S85R004","49045",40.4591417,-114.0286489
"C840S85R005","49045",40.7463847,-112.6528009
"C840S85R006","49049",40.0466577,-111.2812269
"C840S85R007","49013",40.4806637,-110.3986589
"C840S85R008","49047",40.7234797,-109.4702139
"C840S85R009","49027",39.1269117,-113.5196779
"C840S85R010","49027",39.3549717,-112.2278059
"C840S85R011","49049",39.9004437,-111.9543769
"C840S85R012","49007",39.5972957,-110.5606389
"C840S85R013","49047",39.9739037,-109.6520609
"C840S85R014","49001",38.4788417,-113.4325409
"C840S85R015","49001",38.2041397,-112.6462479
"C840S85R016","49055",38.4740357,-111.3539579
"C840S85R017","49055",38.3728587,-110.7118149
"C840S85R018","49019",38.5833333,-109.3333333
"C840S85R019","49021",37.7942977,-113.4586179
"C840S85R020","49025",37.4140427,-112.7998329
"C840S85R021","49017",37.9276397,-111.1870049
"C840S85R022","49037",37.8867207,-110.3674399
"C840S85R023","49037",37.2108797,-109.1727749
"C840S85R024","49003",41.9667767,-113.6309279
"C840S85R025","49003",41.7045727,-113.8906629
"C840S85R034","49039",39.5919247,-111.2646329
"C840S85R101","49003",41.4379387,-113.10878
"C840S85R102","49003",41.8929957,-112.2057119
"C840S85R103","49005",41.5760447,-111.5635369
"C840S85R104","49045",40.0358487,-113.9835809
"C840S85R105","49049",40.0721647,-112.0953299
"C840S85R106","49051",40.2788117,-111.2188649
"C840S85R107","49043",40.8753817,-110.8317029
"C840S85R108","49047",40.3698817,-109.3309479
"C840S85R109","49023",39.6107407,-113.4837109
"C840S85R110","49027",39.3743227,-112.5768129
"C840S85R112","49015",39.0822697,-110.6649019
"C840S85R113","49047",40.0155117,-109.1712729
"C840S85R114","49027",38.8114907,-113.6930469
"C840S85R115","49031",38.4908847,-112.0016859
"C840S85R116","49055",38.2836597,-111.1290969
"C840S85R117","49055",38.4728807,-110.2806089
"C840S85R118","49019",38.7364137,-109.8799969
"C840S85R119","49021",37.8962567,-113.6579899
"C840S85R120","04015",37.0000397,-112.8619309
"C840S85R121","49017",37.8217747,-111.8435129
"C840S85R122","49017",37.5756917,-110.7124489
"C840S85R123","49037",37.6748957,-109.4037019
"C840S85R151","49003",41.7465447,-113.1104429
"C840S85R152","49003",41.5821437,-112.0839389
"C840S85R153","49033",41.7238327,-111.3388129
"C840S85R155","49045",40.0122597,-112.4592049
"C840S85R156","49043",40.5815707,-111.0483399
"C840S85R157","49013",40.5509217,-110.7313849
"C840S85R158","49009",40.8583267,-109.2579279
"C840S85R159","49023",39.8792347,-113.2671429
"C840S85R160","49027",39.4991847,-112.2689739
"C840S85R161","49039",39.2398577,-111.8590009
"C840S85R162","49015",39.2209137,-110.9978409
"C840S85R163","49047",39.5487857,-109.7414019
"C840S85R164","49001",38.5286637,-113.6722029
"C840S85R165","49041",38.7780147,-112.1083139
"C840S85R166","49041",38.9147857,-111.7413629
"C840S85R167","49015",38.6307937,-110.5667119
"C840S85R168","49037",38.4470777,-109.3860549
"C840S85R169","49053",37.0690767,-113.7700499
"C840S85R170","49025",37.4597237,-112.3240509
"C840S85R171","49025",37.0775177,-111.6624229
"C840S85R172","49037",37.4656037,-110.7089089
"C840S85R173","49037",37.3927137,-109.2255249
"C840S85R174","49049",40.0466577,-111.28122
"C840S85R203","49005",41.6247767,-111.7942819
"C840S85R206","49051",40.2440617,-111.1566919
"C840S85R218","49019",38.6821807,-109.4773259
"C840S85R251","49003",41.6548957,-113.1803129
"C840S85R257","49013",40.5507558,-110.7307569
"C840S85R263","49019",39.234033,-109.20575
"C840S85R267","49015",38.6304603,-110.5665511
"C840S85R268","49037",38.45,-109.38333
"C840S85R301","49003",41.8445587,-113.7944189
"C840S85R302","49003",41.8927397,-112.7760009
"C840S85R303","49057",41.3419447,-111.6707159
"C840S85R304","49045",40.7651227,-113.1008299
"C840S85R305","49045",40.5999027,-112.4806369
"C840S85R306","49043",40.6360057,-111.3142929
"C840S85R307","49013",40.4606587,-110.8925939
"C840S85R308","49047",40.5888487,-109.0548549
"C840S85R309","49027",39.2237627,-114.0008239
"C840S85R310","49023",39.6604917,-112.0639489
"C840S85R311","49039",39.3222457,-111.4426679
"C840S85R312","49007",39.6723067,-110.6278609
"C840S85R313","49019",39.0819137,-109.1242599
"C840S85R314","49027",39.0134257,-113.3740539
"C840S85R315","49001",38.5160977,-112.6055759
"C840S85R316","49055",38.3096747,-111.5181729
"C840S85R317","49015",38.9815407,-110.1670069
"C840S85R318","49037",38.1882837,-109.4157869
"C840S85R319","49021",37.6616527,-113.5482669
"C840S85R320","49025",37.3250947,-112.4560459
"C840S85R321","49017",37.7695327,-111.6654509
"C840S85R322","49025",37.5206767,-110.7254249
"C840S85R323","49037",37.9027647,-109.5097889
"C840S85R368","49037",38.447119,-109.38558
"C840S85R412","49007",39.6723067,-110.62786
"C840S85R512","49007",39.6723067,-110.62786
"C840S85R901","49033",41.2755777,-111.2019889
"C840S85R902","49029",41.3279017,-111.3275829
"C840S85R903","49033",41.2613107,-111.1787939
"C840S85R904","49033",41.8244667,-111.2935569
"C840S85R905","49019",38.6166597,-109.6170729
"C840S85R906","49005",41.8017747,-111.5600429
"C840S85R907","49033",41.6398477,-111.3184129
"C840S85R908","49017",37.6581737,-112.0935439
"C840S85R909","49033",41.5241614,-111.1629964
"C840S85R910","49033",41.6908333,-111.0752778
"C840S85R912","49019",38.5446357,-109.7640689
"C840S87R001","50025",42.8198757,-72.6842749
"C840S87R002","50003",42.8089741,-73.2805777
"C840S87R003","50025",43.0451274,-72.9535464
"C840S87R004","50003",43.2885447,-72.8507919
"C840S87R005","50027",43.4717157,-72.5853589
"C840S87R006","50027",43.7503293,-72.7210716
"C840S87R007","50017",43.8966381,-72.2608612
"C840S87R008","50003",43.0090337,-73.1953659
"C840S87R009","50021",43.4057997,-73.0190299
"C840S87R010","50021",43.6132776,-73.0950522
"C840S87R011","50005",44.4324199,-71.9519914
"C840S87R012","50009",44.6832207,-71.8536769
"C840S87R013","50023",44.1638277,-72.6813129
"C840S87R014","50023",44.3174883,-72.6267127
"C840S87R015","50023",44.3378666,-72.4028527
"C840S87R016","50017",44.1203267,-72.1451859
"C840S87R017","50005",44.5503853,-72.3791513
"C840S87R018","50005",44.563679,-72.3458975
"C840S87R019","50011",44.6655427,-72.8904029
"C840S87R020","50015",44.7283887,-72.7821029
"C840S87R021","50007",44.3272147,-73.0540719
"C840S87R022","50007",44.5286856,-73.1718258
"C840S87R023","50013",44.7616696,-73.2760665
"C840S87R116","50017",44.1202726,-72.1450781
"C840S87R120","50015",44.534142,-72.673169
"C840S87R121","50007",44.3448659,-73.0782931
"C840S88R001","51069",39.060195,-78.4653682
"C840S88R002","51107",39.2649107,-77.5849759
"C840S88R003","51091",38.2891547,-79.4594489
"C840S88R004","51015",38.1909534,-79.1647743
"C840S88R005","51139",38.5758867,-78.5051729
"C840S88R006","51113",38.4538015,-78.1721466
"C840S88R007","51171",38.8163337,-78.5638129
"C840S88R008","51171",38.8197554,-78.7489812
"C840S88R009","51059",38.9966467,-77.2851029
"C840S88R010","51033",38.1740529,-77.2184791
"C840S88R011","51177",38.0246087,-77.6238089
"C840S88R012","51061",38.6248921,-77.5897828
"C840S88R013","51051",37.2138017,-82.4750989
"C840S88R014","51167",37.0178877,-81.9476239
"C840S88R015","51005",37.8008166,-80.0474493
"C840S88R016","51155",37.0806077,-80.6833109
"C840S88R017","51023",37.4881381,-79.873929
"C840S88R018","51163",37.6602479,-79.6441292
"C840S88R019","51009",37.6105326,-79.2389683
"C840S88R020","51009",37.5332587,-79.2990119
"C840S88R021","51003",37.8976577,-78.6894059
"C840S88R022","51003",37.9095168,-78.5422838
"C840S88R023","51125",37.7014449,-78.7872126
"C840S88R024","51031",37.3326887,-78.9826802
"C840S88R025","51007",37.2478937,-77.8286969
"C840S88R026","51109",37.9811797,-77.8218239
"C840S88R027","51183",37.1028557,-77.161373
"C840S88R028","51053",37.2171627,-77.6223439
"C840S88R029","51103",37.6595013,-76.341428
"C840S88R030","51159",37.8800004,-76.6789481
"C840S88R031","51181",37.0842847,-76.9863819
"C840S88R032","51001",37.5482647,-75.7320849
"C840S88R033","51105",36.7355997,-82.8809119
"C840S88R034","51169",36.6848357,-82.8230979
"C840S88R035","51173",36.9058557,-81.6174379
"C840S88R036","51167",36.8831551,-81.9508764
"C840S88R037","51141",36.7674727,-80.1918559
"C840S88R038","51197",36.8381177,-80.9639369
"C840S88R039","51089",36.6058887,-79.7629019
"C840S88R040","51143",36.6309512,-79.2532438
"C840S88R041","51037",36.8559727,-78.5908119
"C840S88R042","51025",36.6079187,-78.0088473
"C840S88R043","51175",36.6057147,-77.1454409
